Date,Year,Month,Route,Count
2023-10-17,2023,Oct,Seawall at Second Beach Pool,447.0
2023-10-17,2023,Oct,Stephens at Point Grey,131.0
2023-10-17,2023,Oct,Union at Hawks,1096.0
2023-10-18,2023,Oct,1815 Cornwall - Northside,139.0
2023-10-18,2023,Oct,1818 Cornwall - Southside,109.0
2023-10-18,2023,Oct,1850 York,295.0
2023-10-18,2023,Oct,486 East 37th,123.0
2023-10-18,2023,Oct,821 Powell,106.0
2023-10-18,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,689.0
2023-10-18,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,657.0
2023-10-18,2023,Oct,Cambie Bridge - Eastside,468.0
2023-10-18,2023,Oct,Central Valley Greenway at Victoria,2.0
2023-10-18,2023,Oct,Comox at Thurlow,145.0
2023-10-18,2023,Oct,Helmcken at Burrard,209.0
2023-10-18,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,221.0
2023-10-18,2023,Oct,Seawall at Creekside Community Centre,235.0
2023-10-18,2023,Oct,Seawall at David Lam Park,237.0
2023-10-18,2023,Oct,Seawall at HMCS Discovery,90.0
2023-10-18,2023,Oct,Seawall at Harbour Green Park,124.0
2023-10-18,2023,Oct,Seawall at Lumbermen's Arch,74.0
2023-10-18,2023,Oct,Seawall at Second Beach Pool,70.0
2023-10-18,2023,Oct,Stephens at Point Grey,78.0
2023-10-18,2023,Oct,Union at Hawks,659.0
2023-10-19,2023,Oct,1815 Cornwall - Northside,251.0
2023-10-19,2023,Oct,1818 Cornwall - Southside,226.0
2023-10-19,2023,Oct,1850 York,465.0
2023-10-19,2023,Oct,486 East 37th,189.0
2023-10-19,2023,Oct,821 Powell,170.0
2023-10-19,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1288.0
2023-10-19,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1276.0
2023-10-19,2023,Oct,Cambie Bridge - Eastside,813.0
2023-10-19,2023,Oct,Comox at Thurlow,248.0
2023-10-19,2023,Oct,Helmcken at Burrard,333.0
2023-10-19,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,362.0
2023-10-19,2023,Oct,Seawall at Creekside Community Centre,508.0
2023-10-19,2023,Oct,Seawall at David Lam Park,511.0
2023-10-19,2023,Oct,Seawall at HMCS Discovery,554.0
2023-10-19,2023,Oct,Seawall at Harbour Green Park,253.0
2023-10-19,2023,Oct,Seawall at Lumbermen's Arch,492.0
2023-10-19,2023,Oct,Seawall at Second Beach Pool,498.0
2023-10-19,2023,Oct,Stephens at Point Grey,148.0
2023-10-19,2023,Oct,Union at Hawks,1045.0
2023-10-20,2023,Oct,1815 Cornwall - Northside,408.0
2023-10-20,2023,Oct,1818 Cornwall - Southside,334.0
2023-10-20,2023,Oct,1850 York,665.0
2023-10-20,2023,Oct,486 East 37th,242.0
2023-10-20,2023,Oct,821 Powell,258.0
2023-10-20,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1877.0
2023-10-20,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1870.0
2023-10-20,2023,Oct,Cambie Bridge - Eastside,983.0
2023-10-20,2023,Oct,Comox at Thurlow,328.0
2023-10-20,2023,Oct,Helmcken at Burrard,409.0
2023-10-20,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,594.0
2023-10-20,2023,Oct,Seawall at Creekside Community Centre,911.0
2023-10-20,2023,Oct,Seawall at David Lam Park,1036.0
2023-10-20,2023,Oct,Seawall at HMCS Discovery,1843.0
2023-10-20,2023,Oct,Seawall at Harbour Green Park,673.0
2023-10-20,2023,Oct,Seawall at Lumbermen's Arch,1705.0
2023-10-20,2023,Oct,Seawall at Second Beach Pool,1759.0
2023-10-20,2023,Oct,Stephens at Point Grey,243.0
2023-10-20,2023,Oct,Union at Hawks,1354.0
2023-10-21,2023,Oct,1815 Cornwall - Northside,390.0
2023-10-21,2023,Oct,1818 Cornwall - Southside,389.0
2023-10-21,2023,Oct,1850 York,523.0
2023-10-21,2023,Oct,486 East 37th,214.0
2023-10-21,2023,Oct,821 Powell,210.0
2023-10-21,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1735.0
2023-10-21,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1692.0
2023-10-21,2023,Oct,Cambie Bridge - Eastside,691.0
2023-10-21,2023,Oct,Comox at Thurlow,255.0
2023-10-21,2023,Oct,Helmcken at Burrard,272.0
2023-10-21,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,661.0
2023-10-21,2023,Oct,Seawall at Creekside Community Centre,921.0
2023-10-21,2023,Oct,Seawall at David Lam Park,1099.0
2023-10-21,2023,Oct,Seawall at HMCS Discovery,2428.0
2023-10-21,2023,Oct,Seawall at Harbour Green Park,777.0
2023-10-21,2023,Oct,Seawall at Lumbermen's Arch,2239.0
2023-10-21,2023,Oct,Seawall at Second Beach Pool,2301.0
2023-10-21,2023,Oct,Stephens at Point Grey,300.0
2023-10-21,2023,Oct,Union at Hawks,1128.0
2023-10-22,2023,Oct,1815 Cornwall - Northside,325.0
2023-10-22,2023,Oct,1818 Cornwall - Southside,321.0
2023-10-22,2023,Oct,1850 York,485.0
2023-10-22,2023,Oct,486 East 37th,203.0
2023-10-22,2023,Oct,821 Powell,155.0
2023-10-22,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1653.0
2023-10-22,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1362.0
2023-10-22,2023,Oct,Cambie Bridge - Eastside,629.0
2023-10-22,2023,Oct,Comox at Thurlow,260.0
2023-10-22,2023,Oct,Helmcken at Burrard,244.0
2023-10-22,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,574.0
2023-10-22,2023,Oct,Seawall at Creekside Community Centre,928.0
2023-10-22,2023,Oct,Seawall at David Lam Park,1122.0
2023-10-22,2023,Oct,Seawall at HMCS Discovery,2288.0
2023-10-22,2023,Oct,Seawall at Harbour Green Park,645.0
2023-10-22,2023,Oct,Seawall at Lumbermen's Arch,2088.0
2023-10-22,2023,Oct,Seawall at Second Beach Pool,2154.0
2023-10-22,2023,Oct,Stephens at Point Grey,227.0
2023-10-22,2023,Oct,Union at Hawks,939.0
2023-10-23,2023,Oct,1815 Cornwall - Northside,331.0
2023-10-23,2023,Oct,1818 Cornwall - Southside,298.0
2023-10-23,2023,Oct,1850 York,719.0
2023-10-23,2023,Oct,486 East 37th,270.0
2023-10-23,2023,Oct,821 Powell,246.0
2023-10-23,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1871.0
2023-10-23,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1811.0
2023-10-23,2023,Oct,Cambie Bridge - Eastside,993.0
2023-10-23,2023,Oct,Comox at Thurlow,296.0
2023-10-23,2023,Oct,Helmcken at Burrard,375.0
2023-10-23,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,593.0
2023-10-23,2023,Oct,Seawall at Creekside Community Centre,825.0
2023-10-23,2023,Oct,Seawall at David Lam Park,874.0
2023-10-23,2023,Oct,Seawall at HMCS Discovery,1387.0
2023-10-23,2023,Oct,Seawall at Harbour Green Park,569.0
2023-10-23,2023,Oct,Seawall at Lumbermen's Arch,1288.0
2023-10-23,2023,Oct,Seawall at Second Beach Pool,1283.0
2023-10-23,2023,Oct,Stephens at Point Grey,225.0
2023-10-23,2023,Oct,Union at Hawks,1328.0
2023-10-24,2023,Oct,1815 Cornwall - Northside,162.0
2023-10-24,2023,Oct,1818 Cornwall - Southside,154.0
2023-10-24,2023,Oct,1850 York,355.0
2023-10-24,2023,Oct,486 East 37th,140.0
2023-10-24,2023,Oct,821 Powell,159.0
2023-10-24,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,919.0
2023-10-24,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,910.0
2023-10-24,2023,Oct,Cambie Bridge - Eastside,701.0
2023-10-24,2023,Oct,Comox at Thurlow,210.0
2023-10-24,2023,Oct,Helmcken at Burrard,278.0
2023-10-24,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,311.0
2023-10-24,2023,Oct,Seawall at Creekside Community Centre,283.0
2023-10-24,2023,Oct,Seawall at David Lam Park,274.0
2023-10-24,2023,Oct,Seawall at HMCS Discovery,110.0
2023-10-24,2023,Oct,Seawall at Harbour Green Park,153.0
2023-10-24,2023,Oct,Seawall at Lumbermen's Arch,109.0
2023-10-24,2023,Oct,Seawall at Second Beach Pool,118.0
2023-10-24,2023,Oct,Stephens at Point Grey,88.0
2023-10-24,2023,Oct,Union at Hawks,816.0
2023-10-25,2023,Oct,1815 Cornwall - Northside,368.0
2023-10-25,2023,Oct,1818 Cornwall - Southside,332.0
2023-10-25,2023,Oct,1850 York,696.0
2023-10-25,2023,Oct,486 East 37th,263.0
2023-10-25,2023,Oct,821 Powell,281.0
2023-10-25,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1892.0
2023-10-25,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1880.0
2023-10-25,2023,Oct,Cambie Bridge - Eastside,1104.0
2023-10-25,2023,Oct,Comox at Thurlow,297.0
2023-10-25,2023,Oct,Helmcken at Burrard,413.0
2023-10-25,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,541.0
2023-10-25,2023,Oct,Seawall at Creekside Community Centre,783.0
2023-10-25,2023,Oct,Seawall at David Lam Park,951.0
2023-10-25,2023,Oct,Seawall at HMCS Discovery,1221.0
2023-10-25,2023,Oct,Seawall at Harbour Green Park,493.0
2023-10-25,2023,Oct,Seawall at Lumbermen's Arch,1109.0
2023-10-25,2023,Oct,Seawall at Second Beach Pool,1221.0
2023-10-25,2023,Oct,Stephens at Point Grey,225.0
2023-10-25,2023,Oct,Union at Hawks,1468.0
2023-10-26,2023,Oct,1815 Cornwall - Northside,370.0
2023-10-26,2023,Oct,1818 Cornwall - Southside,330.0
2023-10-26,2023,Oct,1850 York,674.0
2023-10-26,2023,Oct,486 East 37th,277.0
2023-10-26,2023,Oct,821 Powell,251.0
2023-10-26,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1881.0
2023-10-26,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1851.0
2023-10-26,2023,Oct,Cambie Bridge - Eastside,1099.0
2023-10-26,2023,Oct,Comox at Thurlow,300.0
2023-10-26,2023,Oct,Helmcken at Burrard,159.0
2023-10-26,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,584.0
2023-10-26,2023,Oct,Seawall at Creekside Community Centre,875.0
2023-10-26,2023,Oct,Seawall at David Lam Park,888.0
2023-10-26,2023,Oct,Seawall at HMCS Discovery,1201.0
2023-10-26,2023,Oct,Seawall at Harbour Green Park,472.0
2023-10-26,2023,Oct,Seawall at Lumbermen's Arch,1081.0
2023-10-26,2023,Oct,Seawall at Second Beach Pool,1200.0
2023-10-26,2023,Oct,Stephens at Point Grey,213.0
2023-10-26,2023,Oct,Union at Hawks,1504.0
2023-10-27,2023,Oct,1815 Cornwall - Northside,362.0
2023-10-27,2023,Oct,1818 Cornwall - Southside,332.0
2023-10-27,2023,Oct,1850 York,583.0
2023-10-27,2023,Oct,486 East 37th,232.0
2023-10-27,2023,Oct,821 Powell,229.0
2023-10-27,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1815.0
2023-10-27,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1737.0
2023-10-27,2023,Oct,Cambie Bridge - Eastside,949.0
2023-10-27,2023,Oct,Comox at Thurlow,322.0
2023-10-27,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,536.0
2023-10-27,2023,Oct,Seawall at Creekside Community Centre,824.0
2023-10-27,2023,Oct,Seawall at David Lam Park,876.0
2023-10-27,2023,Oct,Seawall at HMCS Discovery,1212.0
2023-10-27,2023,Oct,Seawall at Harbour Green Park,471.0
2023-10-27,2023,Oct,Seawall at Lumbermen's Arch,1098.0
2023-10-27,2023,Oct,Seawall at Second Beach Pool,1263.0
2023-10-27,2023,Oct,Stephens at Point Grey,189.0
2023-10-27,2023,Oct,Union at Hawks,1276.0
2023-10-28,2023,Oct,1815 Cornwall - Northside,339.0
2023-10-28,2023,Oct,1818 Cornwall - Southside,303.0
2023-10-28,2023,Oct,1850 York,454.0
2023-10-28,2023,Oct,486 East 37th,189.0
2023-10-28,2023,Oct,821 Powell,178.0
2023-10-28,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1557.0
2023-10-28,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1538.0
2023-10-28,2023,Oct,Cambie Bridge - Eastside,681.0
2023-10-28,2023,Oct,Comox at Thurlow,252.0
2023-10-28,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,487.0
2023-10-28,2023,Oct,Seawall at Creekside Community Centre,961.0
2023-10-28,2023,Oct,Seawall at David Lam Park,1104.0
2023-10-28,2023,Oct,Seawall at HMCS Discovery,1865.0
2023-10-28,2023,Oct,Seawall at Harbour Green Park,541.0
2023-10-28,2023,Oct,Seawall at Lumbermen's Arch,1706.0
2023-10-28,2023,Oct,Seawall at Second Beach Pool,1749.0
2023-10-28,2023,Oct,Stephens at Point Grey,287.0
2023-10-28,2023,Oct,Union at Hawks,1143.0
2023-10-29,2023,Oct,1815 Cornwall - Northside,335.0
2023-10-29,2023,Oct,1818 Cornwall - Southside,309.0
2023-10-29,2023,Oct,1850 York,410.0
2023-10-29,2023,Oct,486 East 37th,203.0
2023-10-29,2023,Oct,821 Powell,186.0
2023-10-29,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1508.0
2023-10-29,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1541.0
2023-10-29,2023,Oct,Cambie Bridge - Eastside,527.0
2023-10-29,2023,Oct,Comox at Thurlow,228.0
2023-10-29,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,515.0
2023-10-29,2023,Oct,Seawall at Creekside Community Centre,859.0
2023-10-29,2023,Oct,Seawall at David Lam Park,1084.0
2023-10-29,2023,Oct,Seawall at HMCS Discovery,1771.0
2023-10-29,2023,Oct,Seawall at Harbour Green Park,518.0
2023-10-29,2023,Oct,Seawall at Lumbermen's Arch,1626.0
2023-10-29,2023,Oct,Seawall at Second Beach Pool,1789.0
2023-10-29,2023,Oct,Stephens at Point Grey,244.0
2023-10-29,2023,Oct,Union at Hawks,835.0
2023-10-30,2023,Oct,1815 Cornwall - Northside,323.0
2023-10-30,2023,Oct,1818 Cornwall - Southside,289.0
2023-10-30,2023,Oct,1850 York,617.0
2023-10-30,2023,Oct,486 East 37th,233.0
2023-10-30,2023,Oct,821 Powell,223.0
2023-10-30,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1680.0
2023-10-30,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1712.0
2023-10-30,2023,Oct,Cambie Bridge - Eastside,895.0
2023-10-30,2023,Oct,Comox at Thurlow,249.0
2023-10-30,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,574.0
2023-10-30,2023,Oct,Seawall at Creekside Community Centre,706.0
2023-10-30,2023,Oct,Seawall at David Lam Park,824.0
2023-10-30,2023,Oct,Seawall at HMCS Discovery,1164.0
2023-10-30,2023,Oct,Seawall at Harbour Green Park,461.0
2023-10-30,2023,Oct,Seawall at Lumbermen's Arch,1077.0
2023-10-30,2023,Oct,Seawall at Second Beach Pool,1188.0
2023-10-30,2023,Oct,Stephens at Point Grey,210.0
2023-10-30,2023,Oct,Union at Hawks,1239.0
2023-10-31,2023,Oct,1815 Cornwall - Northside,324.0
2023-10-31,2023,Oct,1818 Cornwall - Southside,322.0
2023-10-31,2023,Oct,1850 York,597.0
2023-10-31,2023,Oct,486 East 37th,249.0
2023-10-31,2023,Oct,821 Powell,258.0
2023-10-31,2023,Oct,Burrard at Cornwall - Eastside - Burrard Bridge,1780.0
2023-10-31,2023,Oct,Burrard at Cornwall - Westside - Burrard Bridge,1701.0
2023-10-31,2023,Oct,Cambie Bridge - Eastside,1031.0
2023-10-31,2023,Oct,Comox at Thurlow,306.0
2023-10-31,2023,Oct,Lions Gate Bridge at Spirit Trail - Westside,570.0
2023-10-31,2023,Oct,Seawall at Creekside Community Centre,723.0
2023-10-31,2023,Oct,Seawall at David Lam Park,818.0
2023-10-31,2023,Oct,Seawall at HMCS Discovery,788.0
2023-10-31,2023,Oct,Seawall at Harbour Green Park,411.0
2023-10-31,2023,Oct,Seawall at Lumbermen's Arch,710.0
2023-10-31,2023,Oct,Seawall at Second Beach Pool,851.0
2023-10-31,2023,Oct,Stephens at Point Grey,204.0
2023-10-31,2023,Oct,Union at Hawks,1392.0
2023-11-01,2023,Nov,1815 Cornwall - Northside,271.0
2023-11-01,2023,Nov,1818 Cornwall - Southside,234.0
2023-11-01,2023,Nov,1850 York,604.0
2023-11-01,2023,Nov,486 East 37th,194.0
2023-11-01,2023,Nov,821 Powell,234.0
2023-11-01,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,1536.0
2023-11-01,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,1485.0
2023-11-01,2023,Nov,Cambie Bridge - Eastside,902.0
2023-11-01,2023,Nov,Comox at Thurlow,308.0
2023-11-01,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,495.0
2023-11-01,2023,Nov,Seawall at Creekside Community Centre,632.0
2023-11-01,2023,Nov,Seawall at David Lam Park,650.0
2023-11-01,2023,Nov,Seawall at HMCS Discovery,654.0
2023-11-01,2023,Nov,Seawall at Harbour Green Park,332.0
2023-11-01,2023,Nov,Seawall at Lumbermen's Arch,594.0
2023-11-01,2023,Nov,Seawall at Second Beach Pool,656.0
2023-11-01,2023,Nov,Stephens at Point Grey,207.0
2023-11-01,2023,Nov,Union at Hawks,1219.0
2023-11-02,2023,Nov,1815 Cornwall - Northside,201.0
2023-11-02,2023,Nov,1818 Cornwall - Southside,190.0
2023-11-02,2023,Nov,1850 York,384.0
2023-11-02,2023,Nov,486 East 37th,163.0
2023-11-02,2023,Nov,821 Powell,142.0
2023-11-02,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,1046.0
2023-11-02,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,1018.0
2023-11-02,2023,Nov,Cambie Bridge - Eastside,738.0
2023-11-02,2023,Nov,Comox at Thurlow,212.0
2023-11-02,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,266.0
2023-11-02,2023,Nov,Seawall at Creekside Community Centre,419.0
2023-11-02,2023,Nov,Seawall at David Lam Park,457.0
2023-11-02,2023,Nov,Seawall at HMCS Discovery,422.0
2023-11-02,2023,Nov,Seawall at Harbour Green Park,228.0
2023-11-02,2023,Nov,Seawall at Lumbermen's Arch,369.0
2023-11-02,2023,Nov,Seawall at Second Beach Pool,396.0
2023-11-02,2023,Nov,Stephens at Point Grey,123.0
2023-11-02,2023,Nov,Union at Hawks,833.0
2023-11-03,2023,Nov,1815 Cornwall - Northside,318.0
2023-11-03,2023,Nov,1818 Cornwall - Southside,287.0
2023-11-03,2023,Nov,1850 York,571.0
2023-11-03,2023,Nov,486 East 37th,212.0
2023-11-03,2023,Nov,821 Powell,222.0
2023-11-03,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,1556.0
2023-11-03,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,1468.0
2023-11-03,2023,Nov,Cambie Bridge - Eastside,958.0
2023-11-03,2023,Nov,Comox at Thurlow,305.0
2023-11-03,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,466.0
2023-11-03,2023,Nov,Seawall at Creekside Community Centre,642.0
2023-11-03,2023,Nov,Seawall at David Lam Park,700.0
2023-11-03,2023,Nov,Seawall at HMCS Discovery,937.0
2023-11-03,2023,Nov,Seawall at Harbour Green Park,428.0
2023-11-03,2023,Nov,Seawall at Lumbermen's Arch,870.0
2023-11-03,2023,Nov,Seawall at Second Beach Pool,1024.0
2023-11-03,2023,Nov,Stephens at Point Grey,190.0
2023-11-03,2023,Nov,Union at Hawks,1193.0
2023-11-04,2023,Nov,1815 Cornwall - Northside,215.0
2023-11-04,2023,Nov,1818 Cornwall - Southside,207.0
2023-11-04,2023,Nov,1850 York,309.0
2023-11-04,2023,Nov,486 East 37th,110.0
2023-11-04,2023,Nov,821 Powell,127.0
2023-11-04,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,1042.0
2023-11-04,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,1008.0
2023-11-04,2023,Nov,Cambie Bridge - Eastside,497.0
2023-11-04,2023,Nov,Comox at Thurlow,190.0
2023-11-04,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,207.0
2023-11-04,2023,Nov,Seawall at Creekside Community Centre,613.0
2023-11-04,2023,Nov,Seawall at David Lam Park,694.0
2023-11-04,2023,Nov,Seawall at HMCS Discovery,918.0
2023-11-04,2023,Nov,Seawall at Harbour Green Park,334.0
2023-11-04,2023,Nov,Seawall at Lumbermen's Arch,814.0
2023-11-04,2023,Nov,Seawall at Second Beach Pool,393.0
2023-11-04,2023,Nov,Stephens at Point Grey,169.0
2023-11-04,2023,Nov,Union at Hawks,693.0
2023-11-05,2023,Nov,1815 Cornwall - Northside,209.0
2023-11-05,2023,Nov,1818 Cornwall - Southside,175.0
2023-11-05,2023,Nov,1850 York,256.0
2023-11-05,2023,Nov,486 East 37th,117.0
2023-11-05,2023,Nov,821 Powell,120.0
2023-11-05,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,839.0
2023-11-05,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,867.0
2023-11-05,2023,Nov,Cambie Bridge - Eastside,460.0
2023-11-05,2023,Nov,Comox at Thurlow,228.0
2023-11-05,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,229.0
2023-11-05,2023,Nov,Seawall at Creekside Community Centre,506.0
2023-11-05,2023,Nov,Seawall at David Lam Park,531.0
2023-11-05,2023,Nov,Seawall at HMCS Discovery,758.0
2023-11-05,2023,Nov,Seawall at Harbour Green Park,272.0
2023-11-05,2023,Nov,Seawall at Lumbermen's Arch,685.0
2023-11-05,2023,Nov,Seawall at Second Beach Pool,277.0
2023-11-05,2023,Nov,Stephens at Point Grey,111.0
2023-11-05,2023,Nov,Union at Hawks,540.0
2023-11-06,2023,Nov,1815 Cornwall - Northside,178.0
2023-11-06,2023,Nov,1818 Cornwall - Southside,180.0
2023-11-06,2023,Nov,1850 York,390.0
2023-11-06,2023,Nov,486 East 37th,166.0
2023-11-06,2023,Nov,821 Powell,157.0
2023-11-06,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,953.0
2023-11-06,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,933.0
2023-11-06,2023,Nov,Cambie Bridge - Eastside,643.0
2023-11-06,2023,Nov,Comox at Thurlow,198.0
2023-11-06,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,314.0
2023-11-06,2023,Nov,Seawall at Creekside Community Centre,346.0
2023-11-06,2023,Nov,Seawall at David Lam Park,322.0
2023-11-06,2023,Nov,Seawall at HMCS Discovery,256.0
2023-11-06,2023,Nov,Seawall at Harbour Green Park,159.0
2023-11-06,2023,Nov,Seawall at Lumbermen's Arch,222.0
2023-11-06,2023,Nov,Seawall at Second Beach Pool,146.0
2023-11-06,2023,Nov,Stephens at Point Grey,111.0
2023-11-06,2023,Nov,Union at Hawks,848.0
2023-11-07,2023,Nov,1815 Cornwall - Northside,291.0
2023-11-07,2023,Nov,1818 Cornwall - Southside,295.0
2023-11-07,2023,Nov,1850 York,666.0
2023-11-07,2023,Nov,486 East 37th,263.0
2023-11-07,2023,Nov,821 Powell,288.0
2023-11-07,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,1737.0
2023-11-07,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,1707.0
2023-11-07,2023,Nov,Cambie Bridge - Eastside,1060.0
2023-11-07,2023,Nov,Comox at Thurlow,297.0
2023-11-07,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,584.0
2023-11-07,2023,Nov,Seawall at Creekside Community Centre,753.0
2023-11-07,2023,Nov,Seawall at David Lam Park,867.0
2023-11-07,2023,Nov,Seawall at HMCS Discovery,962.0
2023-11-07,2023,Nov,Seawall at Harbour Green Park,411.0
2023-11-07,2023,Nov,Seawall at Lumbermen's Arch,809.0
2023-11-07,2023,Nov,Seawall at Second Beach Pool,918.0
2023-11-07,2023,Nov,Stephens at Point Grey,225.0
2023-11-07,2023,Nov,Union at Hawks,1451.0
2023-11-08,2023,Nov,1815 Cornwall - Northside,233.0
2023-11-08,2023,Nov,1818 Cornwall - Southside,229.0
2023-11-08,2023,Nov,1850 York,495.0
2023-11-08,2023,Nov,486 East 37th,182.0
2023-11-08,2023,Nov,821 Powell,181.0
2023-11-08,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,1286.0
2023-11-08,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,1187.0
2023-11-08,2023,Nov,Cambie Bridge - Eastside,823.0
2023-11-08,2023,Nov,Comox at Thurlow,272.0
2023-11-08,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,417.0
2023-11-08,2023,Nov,Seawall at Creekside Community Centre,430.0
2023-11-08,2023,Nov,Seawall at David Lam Park,389.0
2023-11-08,2023,Nov,Seawall at HMCS Discovery,218.0
2023-11-08,2023,Nov,Seawall at Harbour Green Park,211.0
2023-11-08,2023,Nov,Seawall at Lumbermen's Arch,180.0
2023-11-08,2023,Nov,Seawall at Second Beach Pool,250.0
2023-11-08,2023,Nov,Stephens at Point Grey,126.0
2023-11-08,2023,Nov,Union at Hawks,1021.0
2023-11-09,2023,Nov,1815 Cornwall - Northside,219.0
2023-11-09,2023,Nov,1818 Cornwall - Southside,194.0
2023-11-09,2023,Nov,1850 York,439.0
2023-11-09,2023,Nov,486 East 37th,199.0
2023-11-09,2023,Nov,821 Powell,204.0
2023-11-09,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,1229.0
2023-11-09,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,1169.0
2023-11-09,2023,Nov,Cambie Bridge - Eastside,861.0
2023-11-09,2023,Nov,Comox at Thurlow,231.0
2023-11-09,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,379.0
2023-11-09,2023,Nov,Seawall at Creekside Community Centre,485.0
2023-11-09,2023,Nov,Seawall at David Lam Park,476.0
2023-11-09,2023,Nov,Seawall at HMCS Discovery,467.0
2023-11-09,2023,Nov,Seawall at Harbour Green Park,227.0
2023-11-09,2023,Nov,Seawall at Lumbermen's Arch,415.0
2023-11-09,2023,Nov,Seawall at Second Beach Pool,498.0
2023-11-09,2023,Nov,Stephens at Point Grey,129.0
2023-11-09,2023,Nov,Union at Hawks,1007.0
2023-11-10,2023,Nov,1815 Cornwall - Northside,171.0
2023-11-10,2023,Nov,1818 Cornwall - Southside,148.0
2023-11-10,2023,Nov,1850 York,329.0
2023-11-10,2023,Nov,486 East 37th,126.0
2023-11-10,2023,Nov,821 Powell,113.0
2023-11-10,2023,Nov,Burrard at Cornwall - Eastside - Burrard Bridge,854.0
2023-11-10,2023,Nov,Burrard at Cornwall - Westside - Burrard Bridge,824.0
2023-11-10,2023,Nov,Cambie Bridge - Eastside,560.0
2023-11-10,2023,Nov,Comox at Thurlow,277.0
2023-11-10,2023,Nov,Lions Gate Bridge at Spirit Trail - Westside,220.0
2023-11-10,2023,Nov,Seawall at Creekside Community Centre,264.0
2023-11-10,2023,Nov,Seawall at David Lam Park,253.0
2023-11-10,2023,Nov,Seawall at HMCS Discovery,257.0
